timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1514403836.630544,-1.702224,1.117639,-0.136262,0.747768,-0.408482,1.583533,-0.433990,-0.899069,0.057369,0.211105,-0.419122,-0.017360,-26.359985,-5.893112,-29.497620,,,,,,,1
1514403836.640523,-1.717142,1.099973,-0.124045,0.800962,-0.395408,1.710966,-0.448733,-0.891195,0.066143,0.311877,-0.350138,0.005604,-26.812149,-5.743580,-29.213074,,,,,,,1
1514403836.650503,-1.731647,1.080734,-0.112426,0.834684,-0.426449,1.858491,-0.464568,-0.882304,0.075377,0.315367,-0.344518,-0.010268,-26.812149,-5.743580,-29.213074,,,,,,,1
1514403836.660513,-1.745304,1.059920,-0.101553,0.875102,-0.390964,1.995629,-0.481480,-0.872316,0.084885,0.323094,-0.406538,-0.037644,-27.314484,-5.366291,-28.726440,,,,,,,1
1514403836.670492,-1.757490,1.037682,-0.091617,0.888765,-0.353315,2.139147,-0.499352,-0.861229,0.094324,0.371804,-0.451729,-0.069666,-27.314484,-5.366291,-28.726440,,,,,,,1
1514403836.680471,-1.768745,1.013980,-0.083447,0.866597,-0.453740,2.285193,-0.518132,-0.848942,0.103925,0.420873,-0.521404,-0.124158,-27.836411,-5.070312,-28.308899,,,,,,,1
1514403836.690481,-1.780112,0.988981,-0.077071,0.833447,-0.651224,2.402978,-0.537515,-0.835466,0.114183,0.474175,-0.625349,-0.184358,-27.836411,-5.070312,-28.308899,,,,,,,1
1514403836.700460,-1.792368,0.963375,-0.072313,0.805671,-0.888571,2.456417,-0.556767,-0.821122,0.125423,0.549245,-0.694701,-0.223781,-28.680664,-4.315250,-27.486389,,,,,,,1
1514403836.710439,-1.806737,0.937812,-0.068716,0.779746,-1.249312,2.445133,-0.575134,-0.806266,0.138273,0.618865,-0.743905,-0.236921,-28.680664,-4.315250,-27.486389,,,,,,,1
1514403836.720449,-1.824148,0.911959,-0.066505,0.747190,-1.629981,2.484019,-0.592625,-0.790705,0.153440,0.669835,-0.849874,-0.326383,-29.757431,-3.608265,-26.661987,,,,,,,1
1514403836.730428,-1.839991,0.886402,-0.066244,0.651458,-1.507029,2.450173,-0.609406,-0.774802,0.168130,0.797578,-0.953515,-0.398263,-29.757431,-3.608265,-26.661987,,,,,,,1
1514403836.740408,-1.853540,0.862551,-0.066967,0.603079,-1.423898,2.256863,-0.624645,-0.759505,0.181476,0.975552,-0.833894,-0.416858,-31.072922,-2.945175,-25.209717,,,,,,,1
1514403836.750417,-1.872198,0.840395,-0.067755,0.582616,-2.137408,2.110313,-0.637066,-0.744907,0.198047,1.004986,-0.513913,-0.457782,-31.072922,-2.945175,-25.209717,,,,,,,1
1514403836.760397,-1.897114,0.818204,-0.068643,0.668420,-2.620368,2.153229,-0.647436,-0.729919,0.219103,0.897741,-0.300476,-0.514299,-32.736969,-2.287067,-23.775085,,,,,,,1
1514403836.770376,-1.920407,0.794068,-0.069058,0.796728,-2.215323,2.344583,-0.658520,-0.713210,0.240088,0.691342,-0.296784,-0.411749,-32.736969,-2.287067,-23.775085,,,,,,,1
1514403836.780386,-1.934236,0.768818,-0.071344,0.697290,-1.293555,2.413772,-0.671759,-0.695286,0.255493,0.300421,-0.361202,-0.365113,-33.960953,-1.566811,-22.050964,,,,,,,1
1514403836.790365,-1.937296,0.747173,-0.075416,0.425859,-0.372007,1.992784,-0.684866,-0.679568,0.262880,-0.042185,-0.384443,-0.433427,-33.960953,-1.566811,-22.050964,,,,,,,1
1514403836.800344,-1.935660,0.733351,-0.079223,0.184194,-0.067685,1.180826,-0.694005,-0.669363,0.265086,-0.065303,-0.309702,-0.494471,-34.624329,-0.708084,-21.099731,,,,,,,1
1514403836.810323,-1.936629,0.727284,-0.081078,0.065517,-0.283479,0.455537,-0.697527,-0.664843,0.267206,0.221789,-0.140668,-0.505655,-34.624329,-0.708084,-21.099731,,,,,,,1
1514403836.820333,-1.940584,0.725650,-0.081528,0.026272,-0.450954,0.096405,-0.697477,-0.663622,0.270355,0.677335,-0.010649,-0.460510,-35.248627,-0.566170,-20.017822,,,,,,,1
1514403836.830312,-1.945952,0.725434,-0.081697,-0.017893,-0.593174,0.011194,-0.696149,-0.663460,0.274148,1.037686,0.038277,-0.407647,-35.248627,-0.566170,-20.017822,,,,,,,1
1514403836.840292,-1.953917,0.726278,-0.082207,-0.073337,-0.913796,-0.106923,-0.693423,-0.664092,0.279474,1.131472,0.097579,-0.397364,-35.808228,-0.810917,-18.997253,,,,,,,1
1514403836.850301,-1.965307,0.729569,-0.081946,-0.116341,-1.173339,-0.389462,-0.688173,-0.666548,0.286513,0.987276,0.158339,-0.389723,-35.808228,-0.810917,-18.997253,,,,,,,1
1514403836.860281,-1.978473,0.736016,-0.080549,-0.164836,-1.216942,-0.717038,-0.680382,-0.671341,0.293838,0.775597,0.181823,-0.311172,-36.468063,-1.486744,-17.624878,,,,,,,1
1514403836.870260,-1.990870,0.745508,-0.078317,-0.257503,-1.031621,-1.008372,-0.670838,-0.678345,0.299637,0.609910,0.193527,-0.217438,-36.468063,-1.486744,-17.624878,,,,,,,1
1514403836.880270,-2.000307,0.758218,-0.075740,-0.379391,-0.663849,-1.317126,-0.660087,-0.687629,0.302339,0.508049,0.198325,-0.135561,-37.313110,-2.503773,-16.517822,,,,,,,1
1514403836.890249,-2.006386,0.774753,-0.072950,-0.561226,-0.347529,-1.685042,-0.647839,-0.699540,0.301506,0.454358,0.179413,-0.075920,-37.313110,-2.503773,-16.517822,,,,,,,1
1514403836.900228,-2.010646,0.795827,-0.070757,-0.813377,-0.256621,-2.077621,-0.633067,-0.714442,0.297919,0.428416,0.159450,-0.066123,-37.661484,-3.568466,-15.869446,,,,,,,1
1514403836.910238,-2.014453,0.821037,-0.069464,-1.050212,-0.298706,-2.383061,-0.615461,-0.731853,0.292501,0.436842,0.152202,-0.094335,-37.661484,-3.568466,-15.869446,,,,,,,1
1514403836.920217,-2.017993,0.848673,-0.068477,-1.139390,-0.249757,-2.571248,-0.595952,-0.750404,0.285820,0.466298,0.134010,-0.132774,-37.999466,-5.211906,-15.125183,,,,,,,1
1514403836.930196,-2.020767,0.877380,-0.066488,-1.126746,-0.086726,-2.669970,-0.575516,-0.769067,0.277985,0.463867,0.113030,-0.152360,-37.999466,-5.211906,-15.125183,,,,,,,1
1514403836.940206,-2.022816,0.906972,-0.064029,-1.158239,0.013079,-2.754077,-0.554223,-0.787641,0.269102,0.390298,0.089552,-0.158598,-38.094666,-6.922455,-15.185486,,,,,,,1
1514403836.950185,-2.024340,0.938141,-0.061908,-1.288357,0.008186,-2.909419,-0.531477,-0.806460,0.259060,0.278639,0.051288,-0.125698,-38.094666,-6.922455,-15.185486,,,,,,,1
1514403836.960165,-2.025755,0.971979,-0.060622,-1.455858,-0.037283,-3.143089,-0.506296,-0.826003,0.247673,0.183161,0.021376,-0.059318,-37.924713,-8.499958,-15.195007,,,,,,,1
1514403836.970174,-2.027061,1.008599,-0.059659,-1.593348,-0.054194,-3.358395,-0.478484,-0.846086,0.234842,0.123931,0.008943,-0.005610,-37.924713,-8.499958,-15.195007,,,,,,,1
1514403836.980154,-2.028507,1.046792,-0.059058,-1.670225,-0.096262,-3.473165,-0.448811,-0.865823,0.221085,0.084248,-0.010505,0.011474,-37.827225,-10.487667,-15.778809,,,,,,,1
1514403836.990133,-2.030543,1.085668,-0.058236,-1.691667,-0.141617,-3.519398,-0.417863,-0.884615,0.206898,0.060441,-0.035673,0.002285,-37.827225,-10.487667,-15.778809,,,,,,,1
1514403837.000143,-2.032988,1.124883,-0.057203,-1.701239,-0.138133,-3.536513,-0.385989,-0.902217,0.192293,0.031772,-0.051457,0.011763,-37.520950,-11.634575,-16.179504,,,,,,,1
1514403837.010122,-2.034696,1.164397,-0.056198,-1.745744,-0.050689,-3.573637,-0.353482,-0.918550,0.176852,-0.039279,-0.060469,0.045606,-37.520950,-11.634575,-16.179504,,,,,,,1
1514403837.020101,-2.033969,1.204826,-0.056144,-1.830412,0.140244,-3.647804,-0.320104,-0.933777,0.159862,-0.135554,-0.082352,0.101277,-37.537643,-13.034981,-17.318359,,,,,,,1
1514403837.030111,-2.029314,1.246668,-0.057893,-1.940641,0.348679,-3.741191,-0.285533,-0.947929,0.140940,-0.221272,-0.118127,0.162404,-37.537643,-13.034981,-17.318359,,,,,,,1
1514403837.040090,-2.020035,1.289441,-0.062543,-2.019990,0.538407,-3.806797,-0.250047,-0.960680,0.120552,-0.271162,-0.142744,0.197777,-37.596970,-13.750793,-18.641052,,,,,,,1
1514403837.050069,-2.005311,1.332647,-0.070435,-2.036173,0.771240,-3.830386,-0.213913,-0.971776,0.099276,-0.299698,-0.141353,0.202726,-37.596970,-13.750793,-18.641052,,,,,,,1
1514403837.060079,-1.983236,1.375943,-0.083252,-2.026726,1.009028,-3.831446,-0.177301,-0.981076,0.077575,-0.328238,-0.130603,0.202393,-37.868607,-14.817177,-20.602112,,,,,,,1
1514403837.070058,-1.949162,1.419076,-0.106220,-2.036744,1.182751,-3.842453,-0.140339,-0.988513,0.055788,-0.357921,-0.137769,0.205748,-37.868607,-14.817177,-20.602112,,,,,,,1
1514403837.080038,-1.890258,1.462305,-0.152756,-2.054416,1.296808,-3.875132,-0.102647,-0.994121,0.033955,-0.369338,-0.168035,0.212444,-38.287674,-15.958096,-22.683899,,,,,,,1
1514403837.090047,-1.759804,1.505083,-0.269890,-2.057312,1.374071,-3.884418,-0.064240,-0.997842,0.012289,-0.382797,-0.207297,0.201960,-38.287674,-15.958096,-22.683899,,,,,,,1
1514403837.100027,-1.243124,1.543097,-0.772092,-2.035710,1.439120,-3.869115,-0.025644,-0.999616,-0.008717,-0.430639,-0.248369,0.181523,-38.766052,-17.066277,-25.043457,,,,,,,1
1514403837.110006,0.426806,1.538693,-2.428397,-1.985196,1.516824,-3.847286,0.013078,-0.999485,-0.028758,-0.488221,-0.280056,0.171397,-38.766052,-17.066277,-25.043457,,,,,,,1
1514403837.120016,0.829830,1.500103,-2.816264,-1.909011,1.597584,-3.821122,0.051951,-0.997502,-0.047528,-0.524332,-0.297435,0.178784,-38.957336,-18.500229,-27.389832,,,,,,,1
1514403837.129995,0.950363,1.459240,-2.921145,-1.813910,1.602970,-3.771729,0.090465,-0.993784,-0.064643,-0.531032,-0.315283,0.193015,-38.957336,-18.500229,-27.389832,,,,,,,1
1514403837.139974,1.012974,1.419365,-2.969941,-1.634451,1.342284,-3.636739,0.127900,-0.988556,-0.079800,-0.504411,-0.329742,0.211498,-39.264420,-20.167334,-29.974487,,,,,,,1
1514403837.149984,1.055570,1.382196,-3.000709,-1.389496,1.218145,-3.399413,0.163076,-0.982268,-0.092340,-0.447545,-0.341905,0.205560,-39.264420,-20.167334,-29.974487,,,,,,,1
1514403837.159963,1.090693,1.347686,-3.024674,-1.173110,1.121964,-3.241162,0.196190,-0.975214,-0.102164,-0.470497,-0.398962,0.221229,-39.310303,-22.251616,-32.107117,,,,,,,1
1514403837.169942,1.116443,1.314225,-3.042719,-1.121368,0.704135,-3.172344,0.227968,-0.967266,-0.111348,-0.574221,-0.424794,0.199192,-39.310303,-22.251616,-32.107117,,,,,,,1
1514403837.179952,1.130844,1.281700,-3.053984,-1.137390,0.257431,-3.007512,0.257892,-0.958502,-0.121395,-0.656879,-0.407648,0.190853,-39.417664,-24.562157,-33.860168,,,,,,,1
1514403837.189931,1.135284,1.252230,-3.057630,-1.154222,0.047541,-2.609521,0.283928,-0.949685,-0.132114,-0.693962,-0.387381,0.183414,-39.417664,-24.562157,-33.860168,,,,,,,1
1514403837.199911,1.131127,1.227691,-3.055493,-1.076861,-0.323337,-2.056992,0.304380,-0.941714,-0.143173,-0.784086,-0.348111,0.135193,-39.835129,-26.632158,-35.135559,,,,,,,1
1514403837.209903,1.121901,1.209224,-3.052264,-0.814497,-0.692158,-1.473110,0.318663,-0.935342,-0.153498,-0.917632,-0.282783,0.054133,-39.835129,-26.632158,-35.135559,,,,,,,1
1514403837.219883,1.114017,1.197601,-3.051319,-0.451178,-0.671444,-0.890518,0.327179,-0.931167,-0.160790,-1.018021,-0.169693,0.144341,-41.048248,-28.419081,-35.579773,,,,,,,1
1514403837.229862,1.109507,1.191614,-3.051425,-0.213825,-0.383914,-0.436377,0.331438,-0.928968,-0.164743,-1.071932,-0.048343,0.376627,-41.048248,-28.419081,-35.579773,,,,,,,1
1514403837.239872,1.106821,1.189604,-3.050348,-0.101437,-0.105418,-0.070202,0.332665,-0.928222,-0.166468,-1.083946,-0.007707,0.534877,-42.425766,-29.693127,-35.952820,,,,,,,1
1514403837.249851,1.104254,1.191759,-3.047078,0.024387,0.093954,0.360887,0.330448,-0.929021,-0.166422,-1.067936,-0.034205,0.520517,-42.425766,-29.693127,-35.952820,,,,,,,1
1514403837.259830,1.102359,1.198761,-3.042237,0.204812,0.323813,0.818949,0.324320,-0.931589,-0.164106,-0.998148,-0.066213,0.442381,-43.512375,-30.510424,-36.822632,,,,,,,1
1514403837.269840,1.101536,1.210119,-3.035809,0.335228,0.575171,1.206426,0.314725,-0.935658,-0.159577,-0.894254,-0.071514,0.425751,-43.512375,-30.510424,-36.822632,,,,,,,1
1514403837.279819,1.100760,1.224599,-3.027296,0.414375,0.775599,1.493043,0.302488,-0.940670,-0.153668,-0.844587,-0.071568,0.463024,-45.243423,-30.311968,-37.753784,,,,,,,1
1514403837.289798,1.102726,1.241769,-3.018373,0.554206,1.145747,1.727045,0.288329,-0.946357,-0.145762,-0.850966,-0.067818,0.472529,-45.243423,-30.311968,-37.753784,,,,,,,1
1514403837.299808,1.111301,1.261892,-3.011582,0.762924,1.615482,1.943430,0.272440,-0.952667,-0.134809,-0.879511,-0.039963,0.472669,-46.338287,-29.844852,-39.057190,,,,,,,1
1514403837.309787,1.126849,1.283784,-3.007715,0.859450,2.031647,2.034236,0.255601,-0.959094,-0.121567,-0.870469,-0.034467,0.472992,-46.338287,-29.844852,-39.057190,,,,,,,1
1514403837.319767,1.135543,1.302767,-2.992118,0.163206,2.508544,1.825501,0.240090,-0.964295,-0.111640,-0.721062,-0.084778,0.399162,-46.910126,-29.322212,-41.172424,,,,,,,1
1514403837.329777,1.100287,1.307547,-2.923246,-1.818525,3.186006,0.941555,0.231894,-0.965550,-0.117943,-0.313437,-0.294247,-0.107308,-46.910126,-29.322212,-41.172424,,,,,,,1
1514403837.339756,1.085800,1.305238,-2.891999,-0.345180,0.866958,0.022490,0.232133,-0.964946,-0.122329,0.766997,-0.662892,-0.546952,-46.278030,-27.994112,-43.730530,,,,,,,1
1514403837.349735,1.097814,1.312948,-2.917031,1.315981,-1.659123,0.582080,0.226955,-0.966941,-0.116138,2.042042,-0.487115,-0.543606,-46.278030,-27.994112,-43.730530,,,,,,,1
1514403837.359745,1.115984,1.332874,-2.951535,1.576773,-1.483662,1.714956,0.211670,-0.971830,-0.103508,1.588684,-0.042651,0.133338,-48.176041,-28.983057,-43.054749,,,,,,,1
1514403837.369724,1.082447,1.361413,-2.941591,0.945259,-2.723578,2.895554,0.183498,-0.978159,-0.097487,0.107289,-0.527761,0.557555,-48.176041,-28.983057,-43.054749,,,,,,,1
1514403837.379703,1.013136,1.387336,-2.894561,0.363261,-1.881240,2.482220,0.154726,-0.983218,-0.096502,-1.110201,-0.903210,0.456029,-51.975250,-29.438993,-41.205688,,,,,,,1
1514403837.389713,0.967096,1.399762,-2.849412,-0.103299,0.292382,1.175511,0.140048,-0.985409,-0.096575,-1.288577,-0.125461,0.633013,-51.975250,-29.438993,-41.205688,,,,,,,1
1514403837.399692,0.934673,1.404770,-2.808659,-0.264782,0.869528,0.762803,0.132870,-0.986249,-0.098129,-0.995358,0.615552,0.314316,-53.256332,-29.126143,-41.419983,,,,,,,1
1514403837.409672,0.909874,1.411450,-2.770635,-0.023625,1.437562,0.988242,0.125189,-0.987331,-0.097345,-0.649908,0.397655,0.034403,-53.256332,-29.126143,-41.419983,,,,,,,1
1514403837.419681,0.871356,1.422028,-2.716328,0.003952,1.431051,1.464230,0.113345,-0.988954,-0.095360,-0.125597,-0.102675,-0.066902,-53.166550,-28.699152,-42.782166,,,,,,,1
1514403837.429661,0.800566,1.433773,-2.636968,-0.057723,0.520423,1.649371,0.097966,-0.990627,-0.095038,0.193797,-0.279499,-0.233682,-53.166550,-28.699152,-42.782166,,,,,,,1
1514403837.439640,0.711965,1.445005,-2.549789,0.080150,-0.421900,1.583367,0.081891,-0.992099,-0.094896,0.202350,-0.262097,-0.297605,-54.174316,-28.061638,-43.605286,,,,,,,1
1514403837.449650,0.619937,1.455870,-2.464190,0.252604,-0.762207,1.428128,0.066552,-0.993403,-0.093234,-0.076409,-0.159581,-0.168927,-54.174316,-28.061638,-43.605286,,,,,,,1
1514403837.459629,0.530440,1.465037,-2.383164,0.293212,-0.943455,1.193148,0.053337,-0.994413,-0.090940,-0.324165,0.083112,-0.008547,-55.723831,-27.488443,-42.876221,,,,,,,1
1514403837.469608,0.438854,1.473231,-2.300225,0.353601,-0.863524,1.126227,0.041328,-0.995244,-0.088049,-0.334785,0.155584,0.065420,-55.723831,-27.488443,-42.876221,,,,,,,1
1514403837.479587,0.332014,1.481765,-2.199088,0.471172,-0.538530,1.219871,0.028929,-0.996039,-0.083907,-0.185255,-0.008996,0.103652,-57.216965,-27.226368,-42.009277,,,,,,,1
1514403837.489597,0.201471,1.490320,-2.070334,0.549657,-0.102653,1.283994,0.016051,-0.996763,-0.078591,0.022279,-0.080766,0.032433,-57.216965,-27.226368,-42.009277,,,,,,,1
1514403837.499576,0.047204,1.496444,-1.913250,0.406823,0.313723,1.270628,0.003496,-0.997237,-0.074007,0.144163,0.023192,0.082735,-58.180222,-26.679892,-41.895325,,,,,,,1
1514403837.509556,-0.111283,1.498249,-1.750497,0.167777,0.382755,1.146443,-0.008027,-0.997370,-0.071838,0.015642,0.084101,0.200332,-58.180222,-26.679892,-41.895325,,,,,,,1
1514403837.519565,-0.244623,1.497916,-1.612185,0.155931,0.499119,0.940511,-0.017587,-0.997345,-0.070455,-0.199042,0.048966,0.141592,-58.619934,-26.322069,-42.258118,,,,,,,1
1514403837.529545,-0.358734,1.497523,-1.491089,0.246866,0.713280,0.840016,-0.025633,-0.997317,-0.068363,-0.263109,0.030016,-0.003277,-58.619934,-26.322069,-42.258118,,,,,,,1
1514403837.539524,-0.470741,1.496251,-1.372053,0.223961,0.613426,0.864130,-0.033690,-0.997223,-0.066202,-0.168306,0.033478,-0.067984,-58.834702,-25.733301,-42.872192,,,,,,,1
1514403837.549534,-0.577510,1.493557,-1.262071,0.171056,0.182241,0.841788,-0.042024,-0.997019,-0.064492,-0.018584,0.007410,-0.047462,-58.834702,-25.733301,-42.872192,,,,,,,1
1514403837.559513,-0.671608,1.490222,-1.167736,0.159643,-0.045188,0.790480,-0.049972,-0.996756,-0.062868,0.101699,-0.007898,-0.064925,-59.014923,-25.379156,-43.309509,,,,,,,1
1514403837.569492,-0.754883,1.486009,-1.085810,0.106653,-0.200249,0.786485,-0.057912,-0.996408,-0.061558,0.086369,-0.007392,-0.007503,-59.014923,-25.379156,-43.309509,,,,,,,1
1514403837.579502,-0.821190,1.481123,-1.021666,0.032907,-0.233286,0.715615,-0.065433,-0.995982,-0.060909,-0.033811,0.003322,0.066860,-59.871613,-24.894627,-43.064087,,,,,,,1
1514403837.589481,-0.867540,1.476362,-0.976723,-0.018828,-0.128768,0.605823,-0.071807,-0.995544,-0.060883,-0.117066,0.018021,0.114838,-59.871613,-24.894627,-43.064087,,,,,,,1
1514403837.599460,-0.901395,1.471789,-0.943315,-0.048299,-0.041111,0.548405,-0.077401,-0.995103,-0.061246,-0.144675,0.012971,0.094098,-60.431137,-24.504686,-43.010010,,,,,,,1
1514403837.609470,-0.928135,1.467256,-0.916963,-0.070771,-0.067340,0.514021,-0.082626,-0.994645,-0.061861,-0.118927,0.010208,0.054369,-60.431137,-24.504686,-43.010010,,,,,,,1
1514403837.619449,-0.950957,1.462805,-0.895593,-0.084000,-0.190121,0.487778,-0.087624,-0.994175,-0.062534,-0.064201,0.012607,0.022785,-60.882645,-24.321238,-43.087891,,,,,,,1
1514403837.629429,-0.971564,1.458498,-0.877514,-0.084269,-0.280821,0.461702,-0.092433,-0.993701,-0.063133,-0.017171,0.013187,-0.008050,-60.882645,-24.321238,-43.087891,,,,,,,1
1514403837.639438,-0.990624,1.454375,-0.861330,-0.074648,-0.298783,0.440247,-0.097052,-0.993231,-0.063609,0.008810,0.018026,-0.013951,-61.393478,-24.163225,-42.862427,,,,,,,1
1514403837.649418,-1.007084,1.450405,-0.847701,-0.079879,-0.285563,0.414627,-0.101421,-0.992762,-0.064111,-0.010411,0.017481,0.016565,-61.393478,-24.163225,-42.862427,,,,,,,1
1514403837.659397,-1.020462,1.446825,-0.836370,-0.069732,-0.182113,0.365906,-0.105301,-0.992325,-0.064609,-0.051971,0.007416,0.020359,-61.977798,-23.700928,-42.579102,,,,,,,1
1514403837.669407,-1.031985,1.443623,-0.825714,-0.051037,-0.068229,0.335429,-0.108769,-0.991924,-0.065024,-0.066860,0.008480,0.007803,-61.977798,-23.700928,-42.579102,,,,,,,1
1514403837.679386,-1.042262,1.440633,-0.815700,-0.040144,-0.028376,0.316373,-0.111995,-0.991541,-0.065399,-0.055211,0.014475,-0.003952,-62.400482,-23.297148,-42.506653,,,,,,,1
1514403837.689365,-1.051786,1.437782,-0.806380,-0.040118,-0.031402,0.302455,-0.115068,-0.991167,-0.065732,-0.025206,0.015977,-0.011065,-62.400482,-23.297148,-42.506653,,,,,,,1
1514403837.699375,-1.060332,1.434952,-0.798412,-0.049895,-0.076283,0.296890,-0.118073,-0.990787,-0.066117,-0.003356,0.014042,-0.001311,-62.411606,-23.218571,-42.492554,,,,,,,1
1514403837.709354,-1.068544,1.432056,-0.791120,-0.053221,-0.102078,0.304256,-0.121128,-0.990391,-0.066527,0.000843,0.005528,0.012908,-62.411606,-23.218571,-42.492554,,,,,,,1
1514403837.719333,-1.076155,1.429085,-0.784201,-0.056307,-0.063588,0.310839,-0.124222,-0.989976,-0.067001,0.017228,-0.003051,0.027695,-62.719528,-23.006216,-42.634949,,,,,,,1
1514403837.729343,-1.083581,1.426055,-0.777181,-0.056259,-0.047579,0.315189,-0.127368,-0.989543,-0.067482,0.029117,-0.003911,0.029106,-62.719528,-23.006216,-42.634949,,,,,,,1
1514403837.739322,-1.090470,1.423102,-0.770605,-0.051886,-0.032413,0.301360,-0.130422,-0.989113,-0.067953,0.000020,-0.000450,0.009176,-63.073898,-22.622786,-42.466614,,,,,,,1
1514403837.749302,-1.097360,1.420308,-0.763838,-0.034682,-0.015228,0.292911,-0.133347,-0.988698,-0.068313,-0.027572,0.003591,0.003647,-63.073898,-22.622786,-42.466614,,,,,,,1
1514403837.759311,-1.104735,1.417482,-0.756570,-0.030469,-0.025028,0.303570,-0.136345,-0.988270,-0.068585,-0.022407,-0.001583,-0.009708,-63.279800,-22.385195,-42.642456,,,,,,,1
1514403837.769291,-1.112834,1.414603,-0.749237,-0.028651,-0.106528,0.309627,-0.139449,-0.987827,-0.068736,0.001738,-0.006406,-0.038960,-63.279800,-22.385195,-42.642456,,,,,,,1
1514403837.779270,-1.121969,1.411706,-0.741712,-0.018277,-0.189151,0.316763,-0.142651,-0.987372,-0.068702,0.019619,-0.003305,-0.050057,-63.656189,-22.321507,-42.602112,,,,,,,1
1514403837.789280,-1.132744,1.408644,-0.733076,-0.004606,-0.232426,0.344403,-0.146122,-0.986882,-0.068444,0.028919,-0.004085,-0.046882,-63.656189,-22.321507,-42.602112,,,,,,,1
1514403837.799259,-1.145038,1.405222,-0.723001,0.011295,-0.234250,0.395764,-0.150028,-0.986324,-0.068037,0.035007,0.002025,-0.052492,-63.785080,-22.125608,-42.390320,,,,,,,1
1514403837.809238,-1.159830,1.401313,-0.710050,0.045511,-0.188206,0.466623,-0.154553,-0.985672,-0.067351,0.053784,0.011917,-0.066682,-63.785080,-22.125608,-42.390320,,,,,,,1
1514403837.819248,-1.176946,1.396697,-0.694239,0.074303,-0.148794,0.554556,-0.159885,-0.984883,-0.066442,0.104999,-0.013133,-0.044825,-64.407211,-21.760187,-41.986267,,,,,,,1
1514403837.829227,-1.196843,1.391265,-0.675681,0.107134,-0.169486,0.649715,-0.166155,-0.983927,-0.065202,0.139650,-0.023519,-0.045409,-64.407211,-21.760187,-41.986267,,,,,,,1
1514403837.839206,-1.218823,1.385099,-0.655070,0.139003,-0.171797,0.732120,-0.173241,-0.982808,-0.063626,0.130334,0.009236,-0.079059,-65.239395,-21.434830,-42.003479,,,,,,,1
1514403837.849216,-1.242833,1.378033,-0.632547,0.173952,-0.193655,0.833696,-0.181292,-0.981479,-0.061685,0.120958,0.017352,-0.100715,-65.239395,-21.434830,-42.003479,,,,,,,1
1514403837.859195,-1.268032,1.369997,-0.608788,0.198290,-0.190847,0.936432,-0.190314,-0.979907,-0.059448,0.131385,0.004459,-0.105393,-65.865417,-20.897562,-41.723999,,,,,,,1
1514403837.869175,-1.293394,1.361085,-0.585218,0.212849,-0.246584,1.014289,-0.200154,-0.978091,-0.056993,0.134328,-0.005445,-0.097243,-65.865417,-20.897562,-41.723999,,,,,,,1
1514403837.879184,-1.318537,1.351416,-0.562470,0.213528,-0.305292,1.078204,-0.210675,-0.976033,-0.054301,0.116482,-0.014385,-0.095479,-66.843643,-20.091183,-41.747131,,,,,,,1
1514403837.889164,-1.342683,1.341115,-0.541176,0.223931,-0.346742,1.130447,-0.221709,-0.973739,-0.051471,0.096023,-0.018052,-0.060346,-66.843643,-20.091183,-41.747131,,,,,,,1
1514403837.899143,-1.366202,1.330444,-0.520471,0.249583,-0.331197,1.161580,-0.233023,-0.971254,-0.048352,0.064200,-0.030668,-0.042972,-67.779495,-19.662235,-41.400024,,,,,,,1
1514403837.909153,-1.388449,1.319367,-0.500849,0.260230,-0.324130,1.190509,-0.244609,-0.968558,-0.045105,0.051295,-0.038950,-0.049088,-67.779495,-19.662235,-41.400024,,,,,,,1
1514403837.919132,-1.409690,1.307969,-0.482612,0.264256,-0.374805,1.213821,-0.256395,-0.965659,-0.041668,0.063921,-0.036904,-0.065647,-68.927689,-18.643612,-41.155151,,,,,,,1
1514403837.929111,-1.429576,1.296390,-0.466289,0.256553,-0.431559,1.214623,-0.268227,-0.962586,-0.038133,0.075142,-0.026870,-0.060729,-68.927689,-18.643612,-41.155151,,,,,,,1
1514403837.939121,-1.448619,1.284741,-0.451557,0.250933,-0.509629,1.206777,-0.280017,-0.959364,-0.034383,0.055011,-0.028551,-0.033656,-70.167603,-17.900356,-40.446106,,,,,,,1
1514403837.949100,-1.467035,1.273190,-0.438116,0.258253,-0.564114,1.193712,-0.291607,-0.956041,-0.030367,0.003155,-0.045622,-0.003935,-70.167603,-17.900356,-40.446106,,,,,,,1
1514403837.959079,-1.484446,1.261753,-0.425717,0.264772,-0.553143,1.172381,-0.302968,-0.952625,-0.026227,-0.040935,-0.067257,0.031674,-71.615067,-17.018646,-39.950989,,,,,,,1
1514403837.969089,-1.500809,1.250515,-0.414140,0.272424,-0.532390,1.140399,-0.314017,-0.949147,-0.022013,-0.058129,-0.099574,0.038905,-71.615067,-17.018646,-39.950989,,,,,,,1
1514403837.979069,-1.516557,1.239516,-0.403409,0.276608,-0.572819,1.118833,-0.324732,-0.945627,-0.017631,-0.049993,-0.130957,0.013114,-72.487946,-16.208408,-39.191040,,,,,,,1
