timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1514403891.290781,-0.867844,1.346391,2.787743,-0.290613,-0.248212,0.814442,-0.169774,-0.974927,-0.143857,0.034138,-0.093082,0.069089,-24.002106,-32.523563,18.053650,,,,,,,1
1514403891.300761,-0.883303,1.338167,2.801492,-0.288327,-0.189668,0.841448,-0.178167,-0.973064,-0.146299,0.004538,-0.028020,0.054151,-24.002106,-32.523563,18.053650,,,,,,,1
1514403891.310740,-0.897749,1.329664,2.814939,-0.297859,-0.146062,0.867296,-0.186726,-0.971068,-0.148863,0.013676,0.006713,0.014616,-24.325333,-32.103043,17.974792,,,,,,,1
1514403891.320750,-0.911602,1.320649,2.827221,-0.328192,-0.218255,0.907565,-0.195682,-0.968876,-0.151618,0.073826,0.015049,-0.061471,-24.325333,-32.103043,17.974792,,,,,,,1
1514403891.330729,-0.926422,1.310935,2.839037,-0.364364,-0.403238,0.972990,-0.205422,-0.966426,-0.154347,0.155862,-0.007451,-0.122951,-24.741791,-32.139317,17.991516,,,,,,,1
1514403891.340708,-0.942669,1.300510,2.850232,-0.390899,-0.588218,1.035222,-0.216044,-0.963694,-0.156902,0.198634,-0.051229,-0.167942,-24.741791,-32.139317,17.991516,,,,,,,1
1514403891.350718,-0.959913,1.289359,2.860905,-0.424816,-0.749571,1.094339,-0.227506,-0.960657,-0.159307,0.206601,-0.067358,-0.189875,-25.204758,-31.898514,17.949768,,,,,,,1
1514403891.360697,-0.977962,1.277466,2.870860,-0.445813,-0.876861,1.166466,-0.239803,-0.957286,-0.161548,0.207882,-0.050053,-0.163083,-25.204758,-31.898514,17.949768,,,,,,,1
1514403891.370676,-0.996284,1.264637,2.881146,-0.464176,-0.851324,1.264950,-0.253012,-0.953498,-0.163788,0.192755,-0.067910,-0.106506,-25.762833,-31.628510,18.079224,,,,,,,1
1514403891.380686,-1.013751,1.250940,2.890648,-0.495350,-0.846679,1.326952,-0.266895,-0.949281,-0.166233,0.161167,-0.103881,-0.048901,-25.762833,-31.628510,18.079224,,,,,,,1
1514403891.390665,-1.030993,1.236616,2.899606,-0.508581,-0.904290,1.392987,-0.281357,-0.944679,-0.168579,0.122986,-0.128044,-0.011277,-26.167770,-31.202059,18.231567,,,,,,,1
1514403891.400645,-1.048381,1.221518,2.908366,-0.514165,-0.909632,1.473173,-0.296573,-0.939620,-0.170759,0.079150,-0.156663,0.038297,-26.167770,-31.202059,18.231567,,,,,,,1
1514403891.410654,-1.064661,1.205753,2.916640,-0.531192,-0.850207,1.520470,-0.312232,-0.934108,-0.173069,0.059577,-0.176670,0.083240,-27.027496,-31.002192,18.330688,,,,,,,1
1514403891.420634,-1.080395,1.189721,2.923910,-0.529418,-0.928767,1.546862,-0.328086,-0.928265,-0.175166,0.044288,-0.226459,0.114452,-27.027496,-31.002192,18.330688,,,,,,,1
1514403891.430613,-1.097226,1.173465,2.931472,-0.493420,-1.005460,1.582949,-0.344372,-0.922097,-0.176479,-0.002735,-0.272087,0.159832,-27.763550,-30.598146,18.465576,,,,,,,1
1514403891.440623,-1.114090,1.157062,2.939457,-0.439712,-0.927840,1.610130,-0.360827,-0.915626,-0.177293,-0.049665,-0.265603,0.205904,-27.763550,-30.598146,18.465576,,,,,,,1
1514403891.450602,-1.130340,1.140747,2.947839,-0.391351,-0.859635,1.622286,-0.377124,-0.908945,-0.177753,-0.059873,-0.243948,0.226154,-28.159531,-30.053635,18.711365,,,,,,,1
1514403891.460581,-1.146397,1.124439,2.956343,-0.344229,-0.832232,1.641744,-0.393386,-0.902026,-0.177755,-0.039002,-0.259031,0.214132,-28.159531,-30.053635,18.711365,,,,,,,1
1514403891.470591,-1.162431,1.108040,2.965257,-0.299256,-0.810118,1.656896,-0.409708,-0.894826,-0.177276,-0.000220,-0.302471,0.194564,-29.001724,-29.691862,19.232849,,,,,,,1
1514403891.480570,-1.178654,1.091604,2.973906,-0.272805,-0.873708,1.678051,-0.426064,-0.887368,-0.176204,0.033700,-0.320137,0.158519,-29.001724,-29.691862,19.232849,,,,,,,1
1514403891.490549,-1.194976,1.074738,2.982434,-0.261224,-0.887284,1.728281,-0.442743,-0.879466,-0.174695,0.084589,-0.323247,0.117703,-29.674164,-29.236486,19.593750,,,,,,,1
1514403891.500559,-1.211470,1.057387,2.991036,-0.229355,-0.911653,1.778499,-0.459781,-0.871075,-0.172710,0.172916,-0.325687,0.106486,-29.674164,-29.236486,19.593750,,,,,,,1
1514403891.510538,-1.229485,1.039853,2.999709,-0.190609,-1.118835,1.800103,-0.477139,-0.862330,-0.169486,0.197934,-0.328543,0.079184,-30.241196,-28.696293,19.865356,,,,,,,1
1514403891.520518,-1.249055,1.022266,3.008348,-0.134389,-1.236029,1.815722,-0.494676,-0.853292,-0.164887,0.165270,-0.305720,0.050492,-30.241196,-28.696293,19.865356,,,,,,,1
1514403891.530527,-1.269688,1.004583,3.019124,0.033983,-1.090636,1.866940,-0.512305,-0.843938,-0.159097,0.144904,-0.248133,0.136804,-30.835999,-28.395414,20.579590,,,,,,,1
1514403891.540507,-1.287722,0.987115,3.030790,0.116639,-0.741530,1.850462,-0.529166,-0.834439,-0.153927,0.092307,-0.266314,0.190121,-30.835999,-28.395414,20.579590,,,,,,,1
1514403891.550486,-1.304752,0.970084,3.042189,0.150664,-0.829966,1.805204,-0.545344,-0.824933,-0.148609,0.155345,-0.513995,0.101001,-31.295670,-27.822380,21.286194,,,,,,,1
1514403891.560496,-1.323957,0.952987,3.053249,0.187294,-1.034944,1.822535,-0.561693,-0.815149,-0.141534,0.336718,-0.667990,0.055093,-31.295670,-27.822380,21.286194,,,,,,,1
1514403891.570475,-1.342625,0.935144,3.064217,0.197950,-0.979451,1.914787,-0.578315,-0.804685,-0.134293,0.515998,-0.587237,0.105958,-32.019699,-27.305202,22.076050,,,,,,,1
1514403891.580454,-1.361004,0.916251,3.074024,0.154515,-1.097054,1.990126,-0.595450,-0.793325,-0.126786,0.651358,-0.549616,0.138612,-32.019699,-27.305202,22.076050,,,,,,,1
1514403891.590464,-1.380040,0.896958,3.082771,0.137846,-1.259855,1.993648,-0.612672,-0.781432,-0.118309,0.751527,-0.580445,0.136071,-32.490295,-26.729691,22.673523,,,,,,,1
1514403891.600443,-1.400020,0.877685,3.090929,0.170478,-1.402447,1.993068,-0.629639,-0.769262,-0.108585,0.820740,-0.613291,0.167011,-32.490295,-26.729691,22.673523,,,,,,,1
1514403891.610422,-1.421799,0.858436,3.099251,0.237100,-1.617901,1.983666,-0.646380,-0.756821,-0.097028,0.887011,-0.677917,0.180097,-32.975586,-26.380934,23.988831,,,,,,,1
1514403891.620432,-1.447514,0.839646,3.107792,0.329791,-2.054417,1.916633,-0.662659,-0.744406,-0.082111,0.973740,-0.740579,0.176761,-32.975586,-26.380934,23.988831,,,,,,,1
1514403891.630411,-1.479056,0.821922,3.117044,0.440269,-2.635940,1.794434,-0.677952,-0.732456,-0.062371,1.099339,-0.737896,0.168282,-33.155380,-25.858068,25.417236,,,,,,,1
1514403891.640391,-1.518080,0.804707,3.125706,0.466009,-3.488496,1.777834,-0.692359,-0.720627,-0.036533,1.277778,-0.629165,0.098453,-33.155380,-25.858068,25.417236,,,,,,,1
1514403891.650400,-1.558457,0.784797,3.131876,0.319487,-3.528738,2.104692,-0.707478,-0.706682,-0.008730,1.276218,-0.509902,-0.177473,-32.686096,-25.473970,27.817505,,,,,,,1
1514403891.660380,-1.589810,0.760147,3.135117,0.234717,-2.677937,2.587524,-0.724604,-0.689028,0.013779,0.753641,-0.615171,-0.396210,-32.686096,-25.473970,27.817505,,,,,,,1
1514403891.670359,-1.608948,0.731248,3.139727,0.525047,-1.155531,2.962779,-0.743800,-0.667799,0.028391,-0.035116,-0.765840,-0.529062,-32.565231,-24.741245,29.817200,,,,,,,1
1514403891.680369,-1.610337,0.701306,-3.132734,1.047295,1.135605,2.901205,-0.763402,-0.645216,0.030201,-0.657237,-0.734636,-0.287983,-32.565231,-24.741245,29.817200,,,,,,,1
1514403891.690348,-1.593468,0.677257,-3.118942,1.134315,2.980372,2.148050,-0.779094,-0.626658,0.017667,-0.721959,-0.579259,-0.002896,-34.096603,-23.446814,30.067932,,,,,,,1
1514403891.700327,-1.563439,0.663337,-3.107739,0.785080,3.844778,1.140531,-0.787921,-0.615750,-0.005797,-0.243772,-0.440723,0.031432,-34.096603,-23.446814,30.067932,,,,,,,1
1514403891.710337,-1.529969,0.657577,-3.101667,0.375262,3.608314,0.444586,-0.790816,-0.611201,-0.032305,0.409392,-0.407415,-0.074094,-36.630875,-22.842623,28.786133,,,,,,,1
1514403891.720316,-1.500917,0.654836,-3.097892,0.286706,2.982081,0.280123,-0.791212,-0.609029,-0.055380,0.931150,-0.314646,-0.191538,-36.630875,-22.842623,28.786133,,,,,,,1
1514403891.730296,-1.480142,0.651300,-3.092241,0.478117,2.217522,0.441761,-0.792030,-0.606221,-0.071999,1.319511,-0.103297,-0.243751,-38.633301,-23.356173,27.163879,,,,,,,1
1514403891.740305,-1.472069,0.645983,-3.082291,0.831845,1.123872,0.652485,-0.794620,-0.601983,-0.078706,1.496235,0.101510,-0.333678,-38.633301,-23.356173,27.163879,,,,,,,1
1514403891.750285,-1.476805,0.640425,-3.068384,1.113831,0.136390,0.636802,-0.798303,-0.597536,-0.075255,1.364022,0.183840,-0.333543,-39.630859,-23.606951,26.772278,,,,,,,1
1514403891.760264,-1.488326,0.637642,-3.053114,1.219016,-0.314485,0.279867,-0.800771,-0.595302,-0.066190,1.110311,0.150768,-0.249835,-39.630859,-23.606951,26.772278,,,,,,,1
1514403891.770274,-1.500846,0.639459,-3.037571,1.262065,-0.312334,-0.210991,-0.800456,-0.596762,-0.056083,0.931194,0.125631,-0.117134,-39.731461,-23.475750,27.507935,,,,,,,1
1514403891.780253,-1.512089,0.645932,-3.023348,1.138371,-0.266760,-0.695532,-0.797163,-0.601943,-0.046853,0.808547,0.164092,-0.022727,-39.731461,-23.475750,27.507935,,,,,,,1
1514403891.790232,-1.521947,0.657207,-3.012067,0.899897,-0.324238,-1.209614,-0.790757,-0.610908,-0.038659,0.719910,0.235206,-0.061485,-39.161682,-24.161543,28.242188,,,,,,,1
1514403891.800242,-1.530909,0.673263,-3.003432,0.705248,-0.363160,-1.682892,-0.781169,-0.623541,-0.031175,0.692989,0.266714,-0.151015,-39.161682,-24.161543,28.242188,,,,,,,1
1514403891.810221,-1.538495,0.692986,-2.996595,0.573723,-0.315045,-2.035875,-0.768941,-0.638837,-0.024846,0.668950,0.211408,-0.192378,-37.809357,-25.477661,28.993469,,,,,,,1
1514403891.820200,-1.545026,0.715367,-2.990814,0.489004,-0.264195,-2.287151,-0.754602,-0.655895,-0.019451,0.598123,0.145961,-0.201985,-37.809357,-25.477661,28.993469,,,,,,,1
1514403891.830210,-1.550195,0.739954,-2.985487,0.439854,-0.115464,-2.499422,-0.738342,-0.674254,-0.015213,0.510407,0.135314,-0.177047,-36.234344,-27.142330,29.360413,,,,,,,1
1514403891.840189,-1.552631,0.766656,-2.981045,0.364269,0.107471,-2.725313,-0.720116,-0.693730,-0.013083,0.435463,0.141378,-0.081888,-36.234344,-27.142330,29.360413,,,,,,,1
1514403891.850169,-1.553996,0.795766,-2.976470,0.384559,0.208197,-2.971904,-0.699639,-0.714400,-0.011755,0.381722,0.139448,0.064963,-34.196411,-29.055370,29.731995,,,,,,,1
1514403891.860178,-1.555253,0.827095,-2.971082,0.431358,0.282382,-3.165087,-0.676935,-0.735968,-0.010522,0.359994,0.129782,0.193582,-34.196411,-29.055370,29.731995,,,,,,,1
1514403891.870158,-1.556279,0.859444,-2.964943,0.465159,0.388428,-3.254400,-0.652790,-0.757479,-0.009477,0.311848,0.098025,0.200395,-31.761078,-30.650681,30.198425,,,,,,,1
1514403891.880137,-1.556436,0.892985,-2.957980,0.503652,0.565885,-3.397934,-0.627025,-0.778947,-0.009005,0.241008,0.083879,0.154238,-31.761078,-30.650681,30.198425,,,,,,,1
1514403891.890147,-1.555672,0.928894,-2.950651,0.500457,0.677420,-3.645587,-0.598652,-0.800958,-0.009055,0.200031,0.089502,0.075476,-29.311722,-32.096546,30.075989,,,,,,,1
1514403891.900126,-1.554496,0.967344,-2.943963,0.428298,0.643787,-3.911124,-0.567413,-0.823382,-0.009250,0.175643,0.062334,-0.013120,-29.311722,-32.096546,30.075989,,,,,,,1
1514403891.910105,-1.553812,1.007952,-2.938757,0.337168,0.451809,-4.105740,-0.533517,-0.845741,-0.009062,0.176507,0.005439,-0.101091,-26.454391,-33.008633,30.216248,,,,,,,1
1514403891.920115,-1.555173,1.049930,-2.934251,0.292564,0.178100,-4.210792,-0.497571,-0.867388,-0.007774,0.174116,-0.017530,-0.182213,-26.454391,-33.008633,30.216248,,,,,,,1
1514403891.930094,-1.559990,1.092283,-2.929517,0.285038,-0.143824,-4.246470,-0.460433,-0.887680,-0.004976,0.155059,-0.010238,-0.210738,-23.402161,-33.931000,30.583984,,,,,,,1
1514403891.940073,-1.568889,1.134756,-2.923870,0.275315,-0.462855,-4.257539,-0.422353,-0.906431,-0.000806,0.123159,-0.026110,-0.192767,-23.402161,-33.931000,30.583984,,,,,,,1
1514403891.950083,-1.581512,1.177550,-2.917385,0.228406,-0.724752,-4.284462,-0.383167,-0.923670,0.004106,0.086566,-0.073141,-0.138292,-20.051346,-34.347710,31.019714,,,,,,,1
1514403891.960062,-1.596351,1.220743,-2.910830,0.134776,-0.921647,-4.351822,-0.342836,-0.939354,0.008763,0.041262,-0.121956,-0.086262,-20.051346,-34.347710,31.019714,,,,,,,1
1514403891.970042,-1.612831,1.264850,-2.904285,0.039338,-1.052781,-4.449909,-0.300930,-0.953562,0.012657,-0.007939,-0.164007,-0.043510,-16.630417,-34.509277,31.546875,,,,,,,1
1514403891.980051,-1.630415,1.309987,-2.897174,-0.053589,-1.073782,-4.533595,-0.257404,-0.966182,0.015364,-0.054379,-0.202916,0.010881,-16.630417,-34.509277,31.546875,,,,,,,1
1514403891.990031,-1.649016,1.355769,-2.888931,-0.144260,-1.056360,-4.607479,-0.212721,-0.976971,0.016673,-0.111208,-0.233112,0.070821,-12.996948,-34.634018,31.997131,,,,,,,1
1514403892.000010,-1.670335,1.402237,-2.877843,-0.219972,-1.038043,-4.672776,-0.166932,-0.985827,0.016671,-0.179839,-0.255475,0.108481,-12.996948,-34.634018,31.997131,,,,,,,1
1514403892.010020,-1.699496,1.449303,-2.858360,-0.263454,-0.962366,-4.711020,-0.120193,-0.992629,0.015555,-0.265885,-0.275361,0.141718,-9.814804,-34.787468,32.204285,,,,,,,1
1514403892.019999,-1.757629,1.496331,-2.808446,-0.254216,-0.797130,-4.733796,-0.073100,-0.997229,0.013819,-0.356251,-0.292185,0.202780,-9.814804,-34.787468,32.204285,,,,,,,1
1514403892.029978,-2.003066,1.542376,-2.568905,-0.210503,-0.555142,-4.739055,-0.025799,-0.999596,0.011903,-0.420613,-0.297767,0.279937,-6.899277,-34.951805,32.345825,,,,,,,1
1514403892.039988,2.016921,1.546881,-0.309275,-0.142283,-0.323192,-4.721855,0.021569,-0.999714,0.010316,-0.454613,-0.309872,0.334609,-6.899277,-34.951805,32.345825,,,,,,,1
1514403892.049967,1.708548,1.502037,-0.002133,-0.062500,-0.097568,-4.636208,0.068053,-0.997637,0.009434,-0.491820,-0.333738,0.346859,-4.042908,-35.354568,32.526306,,,,,,,1
1514403892.059977,1.653358,1.456928,0.053644,0.005194,0.081328,-4.497311,0.113234,-0.993524,0.009370,-0.573424,-0.376120,0.344786,-4.042908,-35.354568,32.526306,,,,,,,1
1514403892.069956,1.635756,1.413127,0.074126,0.059301,0.340732,-4.366636,0.156685,-0.987596,0.010192,-0.659294,-0.419005,0.327423,-1.620209,-35.288033,32.814209,,,,,,,1
1514403892.079935,1.633242,1.370437,0.082831,0.137357,0.698798,-4.251522,0.198633,-0.979995,0.012420,-0.718210,-0.463547,0.296738,-1.620209,-35.288033,32.814209,,,,,,,1
1514403892.089945,1.639637,1.328762,0.085913,0.225901,1.006328,-4.125918,0.239109,-0.970852,0.016486,-0.744374,-0.506366,0.239358,0.231171,-35.346428,33.163849,,,,,,,1
1514403892.099924,1.650010,1.288792,0.087150,0.270029,1.204095,-3.949543,0.277408,-0.960500,0.022021,-0.726978,-0.533946,0.160475,0.231171,-35.346428,33.163849,,,,,,,1
1514403892.109904,1.660490,1.251047,0.089436,0.241832,1.272778,-3.711836,0.313064,-0.949314,0.028155,-0.701370,-0.563244,0.070874,2.074402,-35.184696,33.405273,,,,,,,1
1514403892.119913,1.668734,1.215844,0.093509,0.178693,1.171988,-3.447138,0.345881,-0.937663,0.033984,-0.709757,-0.594854,-0.030184,2.074402,-35.184696,33.405273,,,,,,,1
1514403892.129893,1.673964,1.183704,0.098491,0.137326,0.914177,-3.142459,0.375490,-0.926011,0.038876,-0.748293,-0.598266,-0.141980,3.949097,-35.136154,33.997009,,,,,,,1
1514403892.139872,1.676365,1.155245,0.102577,0.141171,0.509301,-2.748511,0.401447,-0.914894,0.042538,-0.809513,-0.563881,-0.228528,3.949097,-35.136154,33.997009,,,,,,,1
1514403892.149882,1.675611,1.131361,0.105409,0.130757,0.079604,-2.257366,0.423094,-0.904992,0.044509,-0.902968,-0.497398,-0.275039,5.495880,-34.967056,34.381073,,,,,,,1
1514403892.159861,1.672404,1.112884,0.107530,0.087654,-0.185681,-1.715274,0.439797,-0.896977,0.044841,-1.027855,-0.429958,-0.310527,5.495880,-34.967056,34.381073,,,,,,,1
1514403892.169840,1.667940,1.099871,0.109050,0.058823,-0.348241,-1.168418,0.451572,-0.891149,0.044006,-1.161533,-0.400248,-0.343917,7.116608,-35.079563,34.922241,,,,,,,1
1514403892.179850,1.663533,1.092463,0.109556,0.043183,-0.398754,-0.594299,0.458322,-0.887763,0.042625,-1.273538,-0.381554,-0.365532,7.116608,-35.079563,34.922241,,,,,,,1
1514403892.189829,1.660383,1.090870,0.109703,-0.003829,-0.257416,-0.019378,0.459862,-0.887029,0.041308,-1.337913,-0.325816,-0.329058,8.298523,-35.231377,35.307922,,,,,,,1
1514403892.199808,1.659763,1.094560,0.110158,-0.069249,0.063805,0.487861,0.456624,-0.888727,0.040732,-1.333119,-0.240866,-0.247992,8.298523,-35.231377,35.307922,,,,,,,1
1514403892.209818,1.661856,1.102815,0.110942,-0.120737,0.339911,0.921120,0.449216,-0.892481,0.041019,-1.276120,-0.204336,-0.188938,8.700378,-35.548622,35.228821,,,,,,,1
1514403892.219797,1.665867,1.114963,0.112132,-0.184028,0.564335,1.297440,0.438222,-0.897895,0.041788,-1.181325,-0.219232,-0.164240,8.700378,-35.548622,35.228821,,,,,,,1
1514403892.229777,1.671218,1.130514,0.114084,-0.251561,0.758461,1.617997,0.424046,-0.904632,0.042727,-1.065617,-0.225236,-0.140490,7.884033,-36.037289,35.541260,,,,,,,1
1514403892.239786,1.678731,1.148839,0.116202,-0.283386,1.011222,1.869356,0.407164,-0.912289,0.044119,-0.961332,-0.208210,-0.134573,7.884033,-36.037289,35.541260,,,,,,,1
1514403892.249770,1.689165,1.168920,0.118431,-0.337119,1.335147,2.012965,0.388408,-0.920329,0.046191,-0.898922,-0.163015,-0.131030,6.394409,-36.832840,35.684875,,,,,,,1
1514403892.259749,1.696035,1.187650,0.130886,-0.918507,2.091083,1.651658,0.370911,-0.927493,0.046697,-0.784348,-0.131467,-0.092916,6.394409,-36.832840,35.684875,,,,,,,1
1514403892.269759,1.676599,1.188458,0.185803,-2.158904,3.262806,-0.915527,0.371004,-0.927795,0.039400,-0.033662,-0.219437,0.027784,4.167999,-37.816093,35.561432,,,,,,,1
1514403892.279738,1.664037,1.180408,0.215901,-0.630083,0.773493,-0.422319,0.378894,-0.924761,0.035431,1.745663,-0.512998,0.168442,4.167999,-37.816093,35.561432,,,,,,,1
1514403892.289717,1.674212,1.200534,0.201917,0.449150,-0.335794,2.886089,0.359926,-0.932232,0.037355,1.222563,-0.841434,0.458418,3.275330,-38.685749,35.163177,,,,,,,1
1514403892.299727,1.677461,1.246443,0.200243,-0.749978,0.288863,4.899747,0.316884,-0.947857,0.033929,-0.460713,-0.803272,0.654380,3.275330,-38.685749,35.163177,,,,,,,1
1514403892.309706,1.663936,1.288041,0.215527,-0.806222,0.036865,3.582920,0.277792,-0.960290,0.025949,-1.124533,-0.858664,-0.285668,1.150909,-39.705719,35.179169,,,,,,,1
1514403892.319685,1.645939,1.307249,0.241437,-0.943010,1.080155,1.398951,0.259771,-0.965472,0.019557,-0.931752,-0.220807,0.027883,1.150909,-39.705719,35.179169,,,,,,,1
1514403892.329695,1.628128,1.318622,0.281805,-1.109743,2.333892,1.097286,0.249098,-0.968372,0.014297,-0.735380,0.278110,0.088792,-0.483551,-40.757889,34.921814,,,,,,,1
1514403892.339675,1.609489,1.333225,0.323784,-1.083882,2.102324,1.501673,0.235164,-0.971912,0.009104,-0.694316,0.137180,-0.201074,-0.483551,-40.757889,34.921814,,,,,,,1
1514403892.349654,1.588654,1.349600,0.361889,-0.820264,1.459963,1.636175,0.219359,-0.975636,0.003918,-0.346908,-0.073757,-0.429287,-2.922073,-41.654427,34.529816,,,,,,,1
1514403892.359664,1.588428,1.367378,0.372908,-0.054531,0.966795,1.839612,0.201984,-0.979382,0.003562,0.017254,-0.184116,-0.661734,-2.922073,-41.654427,34.529816,,,,,,,1
1514403892.369643,1.627180,1.388761,0.343329,0.615187,1.004247,2.282701,0.180741,-0.983477,0.010202,0.280593,-0.039869,-0.553827,-4.728043,-41.961807,34.322693,,,,,,,1
1514403892.379622,1.665359,1.413744,0.313401,0.117032,0.740959,2.571577,0.155705,-0.987693,0.014768,0.397686,0.143866,-0.182325,-4.728043,-41.961807,34.322693,,,,,,,1
1514403892.389632,1.643045,1.437520,0.335820,-0.679515,-0.249452,2.214922,0.132531,-0.991132,0.009592,0.218986,0.127713,0.117712,-6.910446,-41.841331,34.616425,,,,,,,1
1514403892.399611,1.602636,1.455604,0.373160,-0.443679,-0.235409,1.659210,0.114874,-0.993373,0.003659,-0.175253,0.079646,0.121463,-6.910446,-41.841331,34.616425,,,,,,,1
1514403892.409590,1.590661,1.469926,0.390332,-0.225098,0.784320,1.360387,0.100674,-0.994917,0.002000,-0.638836,-0.013018,0.090041,-8.220444,-42.164780,34.585419,,,,,,,1
1514403892.419600,1.567847,1.479721,0.426344,-0.372202,1.397368,0.822722,0.090943,-0.995856,-0.000268,-0.767686,-0.099802,0.398431,-8.220444,-42.164780,34.585419,,,,,,,1
1514403892.429579,1.543216,1.484484,0.463295,-0.305864,1.102741,0.408659,0.086166,-0.996277,-0.002377,-0.486541,-0.019760,0.268979,-9.759827,-42.386841,34.254028,,,,,,,1
1514403892.439559,1.509433,1.488438,0.504665,-0.347229,0.649353,0.440787,0.082101,-0.996611,-0.005044,-0.199380,0.036528,-0.070838,-9.759827,-42.386841,34.254028,,,,,,,1
1514403892.449568,1.454922,1.494380,0.563035,-0.429651,0.254055,0.705204,0.075821,-0.997082,-0.008825,0.161698,-0.002155,-0.097818,-10.719452,-42.667850,34.057800,,,,,,,1
1514403892.459548,1.370706,1.502140,0.645788,-0.476051,-0.292403,0.888790,0.067224,-0.997644,-0.013633,0.292868,-0.012305,-0.017022,-11.188812,-42.829166,33.711975,,,,,,,1
1514403892.469527,1.272861,1.508753,0.740430,-0.413682,-0.312085,0.741208,0.059265,-0.998076,-0.018199,0.047790,0.018630,-0.081578,-11.188812,-42.829166,33.711975,,,,,,,1
1514403892.479537,1.187074,1.512622,0.824760,-0.328748,-0.115833,0.460931,0.053908,-0.998308,-0.021765,-0.175734,0.047793,-0.093546,-11.464676,-43.056896,33.498840,,,,,,,1
1514403892.489516,1.121580,1.514046,0.889919,-0.271127,-0.031602,0.234655,0.051088,-0.998390,-0.024629,-0.265932,0.075233,-0.115599,-11.464676,-43.056896,33.498840,,,,,,,1
1514403892.499495,1.068280,1.514520,0.943110,-0.239884,-0.016981,0.173808,0.049288,-0.998417,-0.027087,-0.189043,0.071705,-0.111798,-11.448700,-43.511616,33.355255,,,,,,,1
1514403892.509505,1.016577,1.514999,0.994244,-0.220943,-0.089052,0.190633,0.047416,-0.998444,-0.029347,-0.058296,0.017944,-0.039577,-11.448700,-43.511616,33.355255,,,,,,,1
1514403892.519484,0.963205,1.515486,1.045850,-0.210748,-0.217744,0.198632,0.045385,-0.998471,-0.031558,0.018016,-0.015140,-0.013166,-11.617081,-43.548401,33.021912,,,,,,,1
1514403892.529463,0.912142,1.515573,1.094200,-0.211951,-0.289920,0.149107,0.043643,-0.998476,-0.033777,-0.006396,0.000032,-0.010000,-11.617081,-43.548401,33.021912,,,,,,,1
1514403892.539473,0.868537,1.514969,1.135313,-0.216905,-0.233280,0.080897,0.042587,-0.998442,-0.036035,-0.076843,0.025618,0.013864,-11.477081,-43.742512,33.077698,,,,,,,1
1514403892.549452,0.832765,1.513755,1.169756,-0.229123,-0.109238,0.021532,0.042168,-0.998374,-0.038352,-0.113213,0.018881,0.026770,-11.477081,-43.742512,33.077698,,,,,,,1
1514403892.559432,0.806500,1.512072,1.195001,-0.217233,-0.118149,-0.036245,0.042360,-0.998276,-0.040609,-0.090822,-0.001861,0.030309,-11.229233,-43.749176,32.882568,,,,,,,1
1514403892.569441,0.786214,1.510276,1.213778,-0.203453,-0.162990,-0.051395,0.042798,-0.998169,-0.042728,-0.051556,-0.008346,0.019596,-11.229233,-43.749176,32.882568,,,,,,,1
1514403892.579421,0.768673,1.508515,1.229564,-0.190699,-0.188690,-0.055766,0.043264,-0.998061,-0.044736,-0.021612,-0.001603,-0.001284,-11.171097,-43.757252,32.782410,,,,,,,1
1514403892.589400,0.754087,1.506683,1.241667,-0.183462,-0.271964,-0.078587,0.043857,-0.997945,-0.046693,-0.011340,0.014211,-0.021483,-11.171097,-43.757252,32.782410,,,,,,,1
1514403892.599410,0.744109,1.504837,1.248973,-0.164106,-0.256830,-0.094529,0.044637,-0.997826,-0.048484,-0.029149,0.030647,-0.020913,-10.937012,-43.963524,32.596008,,,,,,,1
1514403892.609389,0.739946,1.502989,1.251051,-0.139200,-0.197630,-0.123100,0.045680,-0.997702,-0.050034,-0.048122,0.036246,-0.024475,-10.937012,-43.963524,32.596008,,,,,,,1
1514403892.619368,0.740846,1.501169,1.248269,-0.118772,-0.185641,-0.144402,0.046951,-0.997577,-0.051333,-0.037475,0.036578,-0.031996,-10.804474,-43.864159,32.321228,,,,,,,1
1514403892.629378,0.744064,1.499445,1.243217,-0.099479,-0.180292,-0.149692,0.048281,-0.997456,-0.052447,-0.015078,0.014851,-0.026227,-10.804474,-43.864159,32.321228,,,,,,,1
1514403892.639357,0.749875,1.497711,1.235524,-0.090913,-0.192906,-0.170056,0.049765,-0.997330,-0.053432,-0.002767,-0.008270,-0.018651,-10.271225,-44.123257,32.648438,,,,,,,1
1514403892.649336,0.757606,1.495821,1.225274,-0.086861,-0.269724,-0.193923,0.051471,-0.997191,-0.054415,-0.014041,-0.000261,-0.007017,-10.271225,-44.123257,32.648438,,,,,,,1
1514403892.659346,0.766774,1.493809,1.213301,-0.081465,-0.269515,-0.211026,0.053359,-0.997038,-0.055384,-0.050063,0.018797,0.009852,-10.389313,-44.037388,32.622437,,,,,,,1
